DT_REFER;DENOM_CIA;ESCALA_MOEDA;ORDEM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.04.05;Reserva de Retenï de Lucros;21900.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.04.05;Reserva de Retenï de Lucros;37559.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.04.06;Reserva Especial para Dividendos NàDistribu/s;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.04.06;Reserva Especial para Dividendos NàDistribu/s;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.04.07;Reserva de Incentivos Fiscais;6742.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.04.07;Reserva de Incentivos Fiscais;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.04.08;Dividendo Adicional Proposto;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.04.08;Dividendo Adicional Proposto;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.04.09;Aes em Tesouraria;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.04.09;Aes em Tesouraria;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.05;Lucros/Preju¯s Acumulados;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.05;Lucros/Preju¯s Acumulados;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.06;Ajustes de Avaliaï Patrimonial;1391.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.06;Ajustes de Avaliaï Patrimonial;1041.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.07;Ajustes Acumulados de Conversû0.0000000000;S
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.07;Ajustes Acumulados de Conversû0.0000000000;S
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.08;Outros Resultados Abrangentes;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.08;Outros Resultados Abrangentes;0.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;PENŒTIMO;2.03.09;Participaï dos Acionistas NàControladores;6.0000000000
2021-12-31;BBM LOGSTICA S.A.;MIL;ŒTIMO;2.03.09;Participaï dos Acionistas NàControladores;6.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2;Passivo Total;154709.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2;Passivo Total;201505.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01;Passivo Circulante;33836.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01;Passivo Circulante;64909.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.01;Obrigaes Sociais e Trabalhistas;11590.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.01;Obrigaes Sociais e Trabalhistas;12625.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.01.01;Obrigaes Sociais;1448.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.01.01;Obrigaes Sociais;2064.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.01.02;Obrigaes Trabalhistas;10142.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.01.02;Obrigaes Trabalhistas;10561.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.02;Fornecedores;4554.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.02;Fornecedores;5805.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.02.01;Fornecedores Nacionais;4554.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.02.01;Fornecedores Nacionais;5805.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.02.02;Fornecedores Estrangeiros;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.02.02;Fornecedores Estrangeiros;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.03;Obrigaes Fiscais;2216.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.03;Obrigaes Fiscais;2926.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.03.01;Obrigaes Fiscais Federais;1961.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.03.01;Obrigaes Fiscais Federais;2625.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.03.01.01;Imposto de Renda e Contribuiï Social a Pagar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.03.01.01;Imposto de Renda e Contribuiï Social a Pagar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.03.01.02;Tributos a pagar;1961.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.03.01.02;Tributos a pagar;2625.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.03.02;Obrigaes Fiscais Estaduais;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.03.02;Obrigaes Fiscais Estaduais;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.03.03;Obrigaes Fiscais Municipais;255.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.03.03;Obrigaes Fiscais Municipais;301.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.04;Emprôimos e Financiamentos;2504.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.04;Emprôimos e Financiamentos;12897.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.04.01;Emprôimos e Financiamentos;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.04.01;Emprôimos e Financiamentos;10104.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.04.01.01;Em Moeda Nacional;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.04.01.01;Em Moeda Nacional;10104.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.04.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.04.02;Deb´ures;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.04.02;Deb´ures;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.04.03;Financiamento por Arrendamento;2504.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.04.03;Financiamento por Arrendamento;2793.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05;Outras Obrigaes;12972.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05;Outras Obrigaes;30656.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.01.03;D©tos com Controladores;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.01.03;D©tos com Controladores;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.02;Outros;12972.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.02;Outros;30656.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.02.01;Dividendos e JCP a Pagar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.02.01;Dividendos e JCP a Pagar;5886.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.02.02;Dividendo M©mo ObrigatŠo a Pagar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.02.02;Dividendo M©mo ObrigatŠo a Pagar;3664.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.02.03;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.02.03;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.02.04;Receitas a Apropriar;12702.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.02.04;Receitas a Apropriar;16761.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.05.02.05;Outros;270.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.05.02.05;Outros;4345.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06;ProvisWû0.0000000000;S
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06;ProvisWû0.0000000000;S
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.01.02;ProvisWàPrevidenci©as e Trabalhistas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.02;Outras ProvisWû0.0000000000;S
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.02;Outras ProvisWû0.0000000000;S
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.06.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.06.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.07;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.07;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.07.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.07.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.01.07.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.01.07.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02;Passivo NàCirculante;27223.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02;Passivo NàCirculante;43950.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.01;Emprôimos e Financiamentos;8434.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.01;Emprôimos e Financiamentos;12154.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.01.01;Emprôimos e Financiamentos;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.01.01;Emprôimos e Financiamentos;5000.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.01.01.01;Em Moeda Nacional;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.01.01.01;Em Moeda Nacional;5000.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.01.01.02;Em Moeda Estrangeira;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.01.02;Deb´ures;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.01.02;Deb´ures;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.01.03;Financiamento por Arrendamento;8434.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.01.03;Financiamento por Arrendamento;7154.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.01.03.01;Contratos de Aluguel IRFS 16;8434.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.01.03.01;Contratos de Aluguel IRFS 16;7154.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02;Outras Obrigaes;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02;Outras Obrigaes;11104.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02.01;Passivos com Partes Relacionadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02.01.01;D©tos com Coligadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02.01.03;D©tos com Controladores;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02.01.03;D©tos com Controladores;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02.01.04;D©tos com Outras Partes Relacionadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02.02;Outros;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02.02;Outros;11104.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02.02.01;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02.02.01;Obrigaes por Pagamentos Baseados em Aes;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02.02.02;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.02.02.03;Outros;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.02.02.03;Outros;11104.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.03;Tributos Diferidos;18777.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.03;Tributos Diferidos;20680.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.03.01;Imposto de Renda e Contribuiï Social Diferidos;18777.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.03.01;Imposto de Renda e Contribuiï Social Diferidos;20680.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.03.01.01;IR DIFERIDO;18777.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.03.01.01;IR DIFERIDO;20680.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04;ProvisWû12.0000000000;S
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04;ProvisWû12.0000000000;S
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;12.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.01;ProvisWàFiscais Previdenci©as Trabalhistas e C¥is;12.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.01.01;ProvisWàFiscais;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.01.02;ProvisWàPrevidenci©as e Trabalhistas;12.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.01.02;ProvisWàPrevidenci©as e Trabalhistas;12.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.01.03;ProvisWàpara Beneféos a Empregados;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.01.04;ProvisWàC¥is;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.02;Outras ProvisWû0.0000000000;S
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.02;Outras ProvisWû0.0000000000;S
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.02.01;ProvisWàpara Garantias;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.02.02;ProvisWàpara Reestruturaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.04.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.04.02.03;ProvisWàpara Passivos Ambientais e de Desativaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.05;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.05;Passivos sobre Ativos NíCorrentes a Venda e Descontinuados;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.05.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.05.01;Passivos sobre Ativos NíCorrentes a Venda;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.05.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.05.02;Passivos sobre Ativos de Operaes Descontinuadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.06;Lucros e Receitas a Apropriar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.06;Lucros e Receitas a Apropriar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.06.01;Lucros a Apropriar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.06.01;Lucros a Apropriar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.06.02;Receitas a Apropriar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.06.02;Receitas a Apropriar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.02.06.03;Subvenes de Investimento a Apropriar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.02.06.03;Subvenes de Investimento a Apropriar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03;Patrimzo Luido Consolidado;93650.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03;Patrimzo Luido Consolidado;92646.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.01;Capital Social Realizado;69585.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.01;Capital Social Realizado;69585.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.02;Reservas de Capital;-1767.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.02;Reservas de Capital;-1767.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.02.01;gio na Emissàde Aes;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.02.01;gio na Emissàde Aes;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.02.02;Reserva Especial de gio na Incorporaï;-1767.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.02.02;Reserva Especial de gio na Incorporaï;-1767.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.02.03;Alienaï de B{s de Subscriï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.02.03;Alienaï de B{s de Subscriï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.02.04;Opes Outorgadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.02.04;Opes Outorgadas;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.02.05;Aes em Tesouraria;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.02.05;Aes em Tesouraria;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.02.06;Adiantamento para Futuro Aumento de Capital;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.03;Reservas de Reavaliaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.03;Reservas de Reavaliaï;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.04;Reservas de Lucros;25832.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.04;Reservas de Lucros;24828.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.04.01;Reserva Legal;4350.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.04.01;Reserva Legal;5121.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.04.02;Reserva Estatut©a;8717.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.04.02;Reserva Estatut©a;19707.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.04.03;Reserva para Conting£ias;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.04.03;Reserva para Conting£ias;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.04.04;Reserva de Lucros a Realizar;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.04.05;Reserva de Retenï de Lucros;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.04.05;Reserva de Retenï de Lucros;0.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;PENŒTIMO;2.03.04.06;Reserva Especial para Dividendos NàDistribu/s;12765.0000000000
2021-12-31;LG INFORMTICA S.A.;MIL;ŒTIMO;2.03.04.06;Reserva Especial para Dividendos NàDistribu/s;0.0000000000
